ID;SchoolCode;SchoolName;Address;City;StateCode;ZipCode;Province;Country;PostalCode
32266;041416;OMEGA STUDIOS' SCHOOL OF APPLIED RECORDI;5609 FISHERS LANE;ROCKVILLE;MD;20852;;;
32267;041417;HEALING HANDS SCHOOL OF HOLISTIC HEALTH;125 WEST MISSION AVENUE;ESCONDIDO;CA;92025;;;
32268;041423;AVEDA INSTITUTE SAN ANTONIO;250 EAST GRAYSON STREET;SAN ANTONIO;TX;78215;;;
32269;041425;TOURO COLLEGE LOS ANGELES;1317 NORTH CRESCENT HEIGHTS;WEST HOLLYWOOD;CA;90046;;;
32270;041426;TOURO UNIVERSITY;1310 JOHNSON LANE;VALLEJO;CA;94592;;;
32271;041429;GEORGIA GWINNETT COLLEGE;1000 UNIVERSITY CENTER LANE;LAWRENCEVILLE;GA;30043;;;
32272;041431;PROFESSIONAL HANDS INSTITUTE;2128 WEST FLAGLER STREET;MIAMI;FL;33135;;;
32273;041432;HULT INTERNATIONAL BUSINESS SCHOOL;1 EDUCATION STREET;CAMBRIDGE;MA;02141;;;
32274;041435;CHARLOTTE SCHOOL OF LAW;2145 SUTTLE AVENUE;CHARLOTTE;NC;28208;;;
32275;041438;WOODLAND COMMUNITY COLLEGE;2300 EAST GIBSON ROAD;WOODLAND;CA;95776;;;
32276;041442;CAREER DEVELOPMENT INSTITUTE;1830 SOUTH ROBERTSON BOULEVARD;LOS ANGELES;CA;90035;;;
32277;041443;INSTITUTE OF CULINARY EDUCATION;50 WEST 23RD STREET;NEW YORK;NY;10010;;;
32278;041444;ACADEMY OF HAIR DESIGN (THE);11920 NORTH MAY AVENUE;OKLAHOMA CITY;OK;73120;;;
32279;041445;HAIR ACDMY PAUL MITCHELL PARTNER SCHOOL;557 MARIAH AVENUE;REXBURG;ID;83440;;;
32280;041448;INTERNATIONAL ACADEMY OF STYLE;111 WEST PLUMB LANE;RENO;NV;89509;;;
32281;041450;SAN DIEGO CULINARY INSTITUTE;8024 LA MESA BOULEVARD;SAN DIEGO;CA;91941;;;
32282;041452;TRANSFORMED BARBER AND COSMETOLOGY ACADE;5720 EAST BANNISTER ROAD;KANSAS CITY;MO;64137;;;
32283;041454;OXFORD ACADEMY OF HAIR DESIGN;153 NORTH STREET;SEYMOUR;CT;06483;;;
32284;041455;SKIN SCIENCE INSTITUTE (THE);28 EAST 2100 SOUTH;SALT LAKE CITY;UT;84115;;;
32285;041456;INTERNATIONAL COLLEGE OF COSMETOLOGY;3701 INTERNATIONAL BOULEVARD;OAKLAND;CA;94601;;;
32286;041457;THE SYSTEM A PAUL MITCHELL PARTNER SCHL;3017 SOUTH KANSAS EXPRESSWAY;SPRINGFIELD;MO;65807;;;
32287;041458;PULSE BEAUTY ACADEMY A PAUL MITCHELL PAR;150 EAST PENNSYLVANIA AVENUE;DOWNINGTON;PA;19335;;;
32288;041459;CELEBRITY SCHOOL OF BEAUTY;8478 SOUTHWEST 8TH STREET;MIAMI;FL;33144;;;
32289;041460;NATIONAL CAREER COLLEGE;8001 LAUREL CANYON BOULEVARD;NORTH HOLLYWOOD;CA;91605;;;
32290;041462;EMERALD COAST TECHNICAL COLLEGE;761 NORTH 20TH STREET;DEFUNIAK SPRINGS;FL;32433;;;
32291;041463;MARCHMAN TECHNICAL EDUCATION CENTER;7825 CAMPUS DRIVE;NEW PORT RICHEY;FL;34653;;;
32292;041465;PORTLAND ACTORS CONSERVATORY;1436 SOUTHWEST MONTGOMERY STREET;PORTLAND;OR;97201;;;
32293;041467;AVIATION INSTITUTE OF MAINTENANCE;7651 AIRPORT BOULEVARD;HOUSTON;TX;77061;;;
32294;041468;SOUTH TEXAS TRAINING CENTER;1901 W. HIGHWAY 77;SAN BENITO;TX;78586;;;
32295;041469;ADVANCED WELDING INSTITUTE;2 GREEN TREE DRIVE;SOUTH BURLINGTON;VT;05403;;;
32296;041470;PAUL MITCHELL THE SCHOOL ATLANTA;887 W. MARIETTA STREET;ATLANTA;GA;30318;;;
32297;041471;TRICOCI UNIVERSITY OF BEAUTY CULTURE;751 EAST PARK AVENUE;LIBERTYVILLE;IL;60048;;;
32298;041472;TRICOCI UNIVERSITY OF BEAUTY CULTURE;7350 WEST 87TH STREET;BRIDGEVIEW;IL;60455;;;
32299;041473;TRICOCI UNIVERSITY OF BEAUTY CULTURE;530 EAST NORTH AVENUE;GLENDALE HEIGHTS;IL;60139;;;
32300;041474;TRICOCI UNIVERSITY OF BEAUTY CULTURE;602 WEST GLEN AVENUE;PEORIA;IL;61614;;;
32301;041475;TRICOCI UNIVERSITY OF BEAUTY CULTURE;5485 EAST STATE STREET;ROCKFORD;IL;61108;;;
32302;041476;AVEDA INSTITUTE LAS VEGAS;4856 SOUTH EASTERN AVENUE;LAS VEGAS;NV;89119;;;
32303;041477;LAKE LANIER SCHOOL OF MASSAGE;675 E.E. BUTLER PARKWAY;GAINESVILLE;GA;30501;;;
32304;041480;NEW LIFE BUSINESS INSTITUTE;161-10 JAMAICA AVENUE;JAMAICA;NY;11432;;;
32305;041482;BEYOND 21ST CENTURY BEAUTY ACADEMY;13640 IMPERIAL HIGHWAY, SUITE 6-7-8;SANTA FE SPRINGS;CA;90670;;;
32306;041483;DENVER SCHOOL OF NURSING;1401 19TH STREET;DENVER;CO;80202;;;
32307;041484;EUROPEAN ACADEMY OF COSMETOLOGY AND HAIR;1575 BOSTON POST ROAD, BUILDING C;GUILFORD;CT;06437;;;
32308;041485;MEDICAL INSTITUTE OF PALM BEACH;5821-B LAKE WORTH ROAD;GREENACRES;FL;33463;;;
32309;041487;AMERICAN INSTITUTE OF INTERIOR DESIGN;13014 N. SAGUARO BOULEVARD;FOUNTAIN HILLS;AZ;85268;;;
32310;041488;CENTERPOINT MASSAGE & SHIATSU THERAPY SC;1313 FIFTH STREET SE;MINNEAPOLIS;MN;55414;;;
32311;041489;N CALIF INSTITUTE OF COSMETOLOGY;644 EAST 14TH STREET;SAN LEANDRO;CA;94577;;;
32312;041491;PAUL MITCHELL THE SCHOOL CINCINNATI;11956 LEBANON ROAD;CINCINNATI;OH;45241;;;
32313;041492;XCELL ACADEMY-A PAUL MITCHELL PARTNER SC;1694 MONTGOMERY HIGHWAY;HOOVER;AL;35216;;;
32314;041493;PARK WEST BARBER SCHOOL;931 EAST MAIN STREET;DURHAM;NC;27701;;;
32315;041494;GARY MANUEL AVEDA INSTITUTE;1514 10TH AVENUE;SEATTLE;WA;98122;;;
32316;041495;A & W HEALTHCARE EDUCATORS;2067 CANTON STREET;NEW ORLEANS;LA;70122;;;
32317;041497;HOMESTEAD SCHOOLS;23844 HAWTHORNE BOULEVARD;TORRANCE;CA;90505;;;
32318;041498;SOMERSET COUNTY TECHNOLOGY CENTER;281 TECHNOLOGY DRIVE;SOMERSET;PA;15501;;;
32319;041499;PROFILE INSTITUTE OF BARBER-STYLING;26 CLEVELAND AVENUE, SE;ATLANTA;GA;30315;;;
32320;041501;GOLDEN STATE COLLEGE OF COURT REPORTING;6543 REGIONAL STREET;DUBLIN;CA;94568;;;
32321;041503;RWM FIBER OPTICS;16627 SOUTH AVALON BOULEVARD;CARSON;CA;90746;;;
32322;041506;D & L ACADEMY OF HAIR DESIGN;113 MAIN AVENUE EAST;TWIN FALLS;ID;83301;;;
32323;041508;IMMOKALEE TECHNICAL CENTER;508 N 9TH STREET;IMMOKALEE;FL;34142;;;
32324;041509;PROCESS INSTITUTE OF COSMETOLOGY (THE);755 LAWRENCEVILLE-SUWANEE ROAD;LAWRENCEVILLE;GA;30043;;;
32325;041512;SALON PROFESSIONAL ACADEMY (THE);2309 EGGERT ROAD;TONAWANDA;NY;14150;;;
32326;041514;VANITY SCHOOL OF COSMETOLOGY;5236 DETROIT ROAD;SHEFFIELD VILLAGE;OH;44035;;;
32327;041515;AMERICAN ACADEMY OF COSMETOLOGY;1330 BLANDING BOULEVARD, SUITE 125;ORANGE PARK;FL;32065;;;
32328;041516;MY-LE'S BEAUTY COLLEGE;601-A TERRY PARKWAY;GRETNA;LA;70056;;;
32329;041517;BELLA CAPELLI ACADEMY;151 WYNGATE DRIVE;MONROEVILLE;PA;15146;;;
32330;041518;TEMPLE (THE): A PAUL MITCHELL PARTNER SC;22 WEST CHURCH STREET;FREDERICK;MD;21701;;;
32331;041519;COLUMBIA GORGE COMMUNITY COLLEGE;400 EAST SCENIC DRIVE;THE DALLES;OR;97058;;;
32332;041521;TOLEDO RESTAURANT TRAINING CENTER;142 23RD STREET;TOLEDO;OH;43604;;;
32333;041522;CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TE;609 RIVER STREET;CARTHAGE;MO;64836;;;
32334;041523;GEORGIA BEAUTY ACADEMY;303 FERNWOOD AVENUE;DALTON;GA;30721;;;
32335;041524;INTERNATIONAL INSTITUTE OF COSMETOLOGY;632 SILAS DEANE HIGHWAY;WETHERSFIELD;CT;06109;;;
32336;041528;CALIFORNIA ACADEMY (THE) - A PAUL MITCHE;2100 ARDEN WAY;SACRAMENTO;CA;95825;;;
32337;041529;STUDIO ACADEMY OF BEAUTY (THE);610 NORTH ALMA SCHOOL ROAD;CHANDLER;AZ;85224;;;
32338;041530;RENAISSANCE ACADEMIE;227 WEST 1230 NORTH;PROVO;UT;84604;;;
32339;041532;SOUTHERN WORCESTER COUNTY REGIONAL VOC S;57 OLD MUGGETT HILL ROAD;CHARLTON;MA;01507;;;
32340;041533;OHIO ACADEMY COLUMBUS (THE);3000 MORSE ROAD;COLUMBUS;OH;43231;;;
32341;041538;BETHEL COLLEGE;1705 TODDS LANE;HAMPTON;VA;23666;;;
32342;041539;PROVIDENCE CHRISTIAN COLLEGE;1539 EAST HOWARD STREET;PASADENA;CA;91104;;;
32343;041542;CAROLINA COLLEGE OF BIBLICAL STUDIES;817 S. MCPHERSON CHURCH ROAD;FAYETTEVILLE;NC;29303;;;
32344;041545;STARTING POINTS FOR CHILDREN;2737 KENNEDY BOULEVARD;JERSEY CITY;NJ;07306;;;
32345;041548;DUVALL'S SCHOOL OF COSMETOLOGY;201 HARWOOD ROAD;BEDFORD;TX;76021;;;
32346;041549;NATIONAL CAREER INSTITUTE;134 EVERGREEN PLACE;EAST ORANGE;NJ;07018;;;
32347;041550;NORTHWEST SCHOOL OF WOODEN BOAT BUILDING;42 NORTH WATER STREET;PORT HADLOCK;WA;98339;;;
32348;041551;INSTITUTE OF MEDICAL CAREERS;133 JEFFERSON ROAD;PITTSBURGH;PA;15235;;;
32349;041552;OLIVER FINLEY ACADEMY OF COSMETOLOGY;10222 WEST FAIRVIEW AVENUE;BOISE;ID;83704;;;
32350;041553;ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE;719 EAST GENESEE STREET;SYRACUSE;NY;13210;;;
32351;041558;ADVANCED BEAUTY COLLEGE;1735 NORTH STORY ROAD;IRVING;TX;75061;;;
32352;041559;AVEDA FREDRIC'S INSTITUTE;6020 EAST 82ND STREET;INDIANAPOLIS;IN;46250;;;
32353;041560;ACADEMY OF COSMETOLOGY & ESTHETICS NYC (;187 NEW DORP LANE;STATEN ISLAND;NY;10306;;;
32354;041561;TONI & GUY HAIRDRESSING ACADEMY;3600 SISK ROAD;MODESTO;CA;95356;;;
32355;041562;INSTITUTE OF ADVANCED MEDICAL ESTHETICS;8547 MAYLAND DRIVE;RICHMOND;VA;23294;;;
32356;041563;UNIVERSITY OF FORT LAUDERDALE;4093 N.W. 16TH STREET;LAUDERHILL;FL;33313;;;
32357;041564;AVIATION INSTITUTE OF MAINTENANCE;83 NILSON WAY HANGAR 7;ORLANDO;FL;32803;;;
32358;041565;GEORGIA CHRISTIAN UNIVERSITY;646 EXCHANGE PLACE;LILBURN;GA;30047;;;
32359;041571;AEROSIM FLIGHT ACADEMY;2700 FLIGHTLINE AVENUE;SANFORD;FL;32773;;;
32360;041572;LOVE BEAUTY SCHOOL;1161 MURFREESBORO HIGHWAY;MANCHESTER;TN;37355;;;
32361;041574;NATIONAL PARALEGAL COLLEGE;6516 NORTH 7TH STREET, SUITE 103;PHOENIX;AZ;85014;;;
32362;041576;NOVA ACADEMY OF COSMETOLOGY;1629 NORTH BROADWAY;ROCHESTER;MN;55906;;;
32363;041577;SALON PROFESSIONAL ACADEMY (THE);566 THEATER ROAD;ONALASKA;WI;54650;;;
32364;041578;GRACE MISSION UNIVERSITY;1645 WEST VALENCIA DRIVE;FULLERTON;CA;92833;;;
32365;041580;METRO BEAUTY ACADEMY;4977 MEDICAL CENTER CIRCLE;ALLENTOWN;PA;18106;;;
32366;041581;AIKEN SCHOOL OF COSMETOLOGY;225 RICHLAND AVENUE EAST;AIKEN;SC;29801;;;
32367;041582;PAUL MITCHELL THE SCHOOL SHERMAN OAKS;15301 VENTURA BOULEVARD, UNIT P2;SHERMAN OAKS;CA;91403;;;
32368;041583;FLAGLER TECHNICAL INSTITUTE;1 CORPORATE DRIVE SUITE 2-J;PALM COAST;FL;32137;;;
32369;041584;L'ESPRIT ACADEMY;31501 SCHOOLCRAFT ROAD;LIVONIA;MI;48150;;;
32370;041585;TEXAS BEAUTY COLLEGE;3534 DENTON HIGHWAY;HALTOM CITY;TX;76117;;;
32371;041589;FLAIR BEAUTY COLLEGE;18914 SOLEDAD CANYON ROAD;CANYON COUNTRY;CA;91351;;;
32372;041593;MARKETTI ACADEMY OF COSMETOLOGY;4390 DIXIE HIGHWAY;WATERFORD;MI;48329;;;
32373;041594;COLUMBIA COLLEGE OF NURSING;2121 EAST NEWPORT AVENUE;MILWAUKEE;WI;53211;;;
32374;041596;GALAXY MEDICAL COLLEGE;6400 LAUREL CANYON BOULEVARD;NORTH HOLLYWOOD;CA;91606;;;
32375;041597;AMERICAN MEDICAL SCIENCES CENTER;225 WEST BROADWAY, SUITE 115;GLENDALE;CA;91204;;;
32376;041601;TRINITY SCHOOL OF HEALTH AND ALLIED SCIE;1149 WEST 190TH STREET, SUITE 2000;GARDENA;CA;90248;;;
32377;041602;ATLANTA BEAUTY ACADEMY;6088 BUFORD HIGHWAY;DORAVILLE;GA;30340;;;
32378;041604;ANGELES COLLEGE;3440 WILSHIRE BOULEVARD;LOS ANGELES;CA;90010;;;
32379;041605;AVALON SCHOOL OF COSMETOLOGY;1428 NORTH MCMILLAN STREET;WORTHINGTON;MN;56187;;;
32380;041606;PAUL MITCHELL THE SCHOOL NORMAL;1503 EAST COLLEGE AVENUE;NORMAL;IL;61761;;;
32381;041607;AVENUE FIVE INSTITUTE;8620 BURNET ROAD;AUSTIN;TX;78757;;;
32382;041608;CORK INSTITUTE OF TECHNOLOGY;BISHOPSTOWN;CORK;FC;00000;CORK;IRELAND;
32383;041617;SHASTA SCHOOL OF COSMETOLOGY;678 NORTH MARKET STREET;REDDING;CA;96003;;;
32384;041618;BRANDMAN UNIVERSITY;16355 LAGUNA CANYON ROAD;IRVINE;CA;92618;;;
32385;041619;MANDALYN ACADEMY;648 EAST STATE ROAD;AMERICAN FORK;UT;84003;;;
32386;041620;JOSE MARIA VARGAS UNIVERSITY;8300 SOUTH PALM DRIVE;PEMBROKE PINES;FL;33025;;;
32387;041622;LAIRD INSTITUTE OF SPA THERAPY;981 SECOND STREET;MANCHESTER;NH;03102;;;
32388;041624;TONI AND GUY HAIRDRESSING  ACADEMY;2201A UPTOWN LOOP ROAD NE;ALBUQUERQUE;NM;87110;;;
32389;041625;HOLLYWOOD INSTITUTE OF BEAUTY CAREERS;420 SOUTH STATE ROAD 7;HOLLYWOOD;FL;33023;;;
32390;041627;ERIC FISHER ACADEMY;6727 WEST CENTRAL;WICHITA;KS;67212;;;
32391;041628;S.I.C.E PAUL MITCHELL PARTNER SCHOOL;3100 MCHENRY AVENUE;MODESTO;CA;95350;;;
32392;041630;SUMMIT SALON ACADEMY;4802 GUNN HIGHWAY;TAMPA;FL;33624;;;
32393;041631;SALON PROFESSIONAL ACADEMY (THE);6915 NW 4TH BOULEVARD;GAINESVILLE;FL;32607;;;
32394;041632;SALON PROFESSIONAL ACADEMY (THE);11915 CR 103;THE VILLAGES;FL;32162;;;
32395;041633;COMPASS COLLEGE OF CINEMATIC ARTS;41 SHELDON BOULEVARD SOUTHEAST;GRAND RAPIDS;MI;49503;;;
32396;041634;COSMO BEAUTY ACADEMY;944 SACRAMENTO AVENUE;WEST SACRAMENTO;CA;95605;;;
32397;041637;BITTERROOT SCHOOL OF COSMETOLOGY;2079 NORTH FIRST STREET;HAMILTON;MT;59840;;;
32398;041638;MASTER EDUCATORS BEAUTY SCHOOL;1205 FILER AVENUE EAST;TWIN FALLS;ID;83301;;;
32399;041641;MONTANA ACADEMY OF SALON;501 2ND ST S,  STE 1;GREAT FALLS;MT;59405;;;
32400;041643;GLOBAL INSTITUTE;AVE LUIS MUNOZ MARIN ESQ GEORGETTI;CAGUAS;PR;00725;;;
32401;041644;ANGELES INSTITUTE;4931 PARAMOUNT BOULEVARD;LAKEWOOD;CA;90712;;;
32402;041645;EUREKA INSTITUTE OF HEALTH AND BEAUTY;11373 WEST FLAGLER STREET;MIAMI;FL;33174;;;
32403;041646;D. A. DORSEY EDUCATIONAL CENTER;7100 N. W. 17TH AVENUE;MIAMI;FL;33147;;;
32404;041647;KEWEENAW BAY OJIBWA COMMUNITY COLLEGE;111 BEARTOWN ROAD;BARAGA;MI;49908;;;
32405;041649;BARONE BEAUTY ACADEMY;501 EAST THIRD ST.;WILLIAMSPORT;PA;17701;;;
32406;041650;MERIDIAN INSTITUTE OF SURGICAL ASSISTING;1264 JACKSON FELTS ROAD;JOELTON;TN;37080;;;
32407;041653;PAUL MITCHELL THE SCHOOL MILWAUKEE;2000 SILVERNAIL ROAD;PEWAUKEE;WI;53072;;;
32408;041655;ACAYDIA SCHOOL OF AESTHETICS;86 NORTH UNIVERSITY AVENUE;PROVO;UT;84601;;;
32409;041657;JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GO;638 COLUMBIA STREET EXTENSION;LATHAM;NY;12110;;;
32410;041658;SALON PROFESSIONAL ACADEMY (THE);2440 B SOUTH STEMMONS FREEWAY;LEWISVILLE;TX;75067;;;
32411;041659;PAUL MITCHELL THE SCHOOL FRESNO;5091 NORTH FRESNO STREET, SUITE 104;FRESNO;CA;93710;;;
32412;041660;MANHATTAN INSTITUTE (THE);255 FIFTH AVENUE;NEW YORK;NY;10016;;;
32413;041667;REM SPA INC;5335  SOUTH SCATTERFIELD ROAD;ANDERSON;IN;46013;;;
32414;041668;SALON PROFESSIONAL ACADEMY (THE);116 WEST SOUTH BOUNDARY STREET;PERRYSBURG;OH;45551;;;
32415;041669;COSMETIC ARTS INSTITUTE;1789 HAMPTON STREET;WALTERBORO;SC;29488;;;
32416;041670;PAUL MITCHELL THE SCHOOL TEMECULA;27536 YNEZ ROAD;TEMECULA;CA;92591;;;
32417;041671;AVEDA INSTITUTE DENVER;700 16TH STREET;DENVER;CO;80202;;;
32418;041673;SALON PROFESSIONAL ACADEMY (THE);13422 N. CLEVELAND AVENUE;NORTH FORT MYERS;FL;33904;;;
32419;041674;SAGE SCHOOL OF MASSAGE & HEALING ARTS;369 NE REVERE AVENUE, SUITE B;BEND;OR;97701;;;
32420;041676;FINGER LAKES SCHOOL OF MASSAGE (THE);1251 TRUMANSBURG ROAD;ITHACA;NY;14850;;;
32421;041677;ARTISAN COLLEGE OF COSMETOLOGY (THE);1645 TIFFIN AVENUE;FINDLAY;OH;45840;;;
32422;041678;INNOVATIONS DESIGN ACADEMY;125 EAST LOCUST STREET;CANTON;IL;61520;;;
32423;041685;SOLEX COLLEGE;350 EAST DUNDEE ROAD;WHEELING;IL;60090;;;
32424;041686;COLLEGE OF MASSAGE THERAPY;BINGHAM MEMORIAL HOSPITAL;BLACKFOOT;ID;83221;;;
32425;041687;LAWYER'S ASSISTANT SCHOOL OF DALLAS;600 NORTH PEARL STREET;DALLAS;TX;75201;;;
32426;041689;HOLISTIC MASSAGE TRAINING INSTITUTE;1 EAST UNIVERSITY PARKWAY;BALTIMORE;MD;21218;;;
32427;041690;SALON & SPA INSTITUTE;1425 RUBEN TORRES;BROWNSVILLE;TX;78521;;;
32428;041691;DIAMONDS COSMETOLOGY COLLEGE;1950 NORTH GRAND AVENUE;SHERMAN;TX;75090;;;
32429;041692;TRAMY BEAUTY SCHOOL;5911 UNIVERSITY AVENUE #318;SAN DIEGO;CA;92115;;;
32430;041697;UNITEK COLLEGE;4670 AUTO MALL PARKWAY;FREMONT;CA;94538;;;
32431;041698;GURNICK ACADEMY OF MEDICAL ARTS;2121 SOUTH EL CAMINO REAL;SAN MATEO;CA;94403;;;
32432;041699;AMERICAN BEAUTY ACADEMY;61 SOUTH 100 WEST;PAYSON;UT;84651;;;
32433;041701;SUMMIT SALON ACADEMY;3702 SOUTH FIFE STREET;TACOMA;WA;98409;;;
32434;041702;PAUL MITCHELL THE SCHOOL COLORADO SPRING;118 WEST COLORADO AVENUE;COLORADO SPRINGS;CO;80903;;;
32435;041703;BEAUTY ACADEMY OF SOUTH FLORIDA;1305 W. 49TH STREET;HIALEAH;FL;33012;;;
32436;041706;SALON PROFESSIONAL ACADEMY (THE);3141 WEST CLAY STREET;ST. CHARLES;MO;63301;;;
32437;041707;PAUL MITCHELL THE SCHOOL ST LOUIS;30 MARYLAND PLAZA SUITE 200;ST. LOUIS;MO;63108;;;
32438;041708;UNITY COSMETOLOGY COLLEGE;24 VERMILLION PLAZA;PONTIAC;IL;61764;;;
32439;041710;ADVANCED TRAINING INSTITUTE;3970 LAS VEGAS BOULEVARD NORTH;LAS VEGAS;NV;89115;;;
32440;041711;PAUL MITCHELL THE SCHOOL-DELAWARE;1420 PULASKI HIGHWAY;NEWARK;DE;19702;;;
32441;041714;AVEDA INSTITUTE PORTLAND;325 NORTHWEST 13TH AVENUE;PORTLAND;OR;97209;;;
32442;041715;COSMOPOLITAN BEAUTY & TECH SCHOOL;4201 JOHN MARR DRIVE, SUITE 206;ANNANDALE;VA;22003;;;
32443;041717;AVANT GARD THE SCHOOL;6450 WEST 10TH STREET;INDIANAPOLIS;IN;46214;;;
32444;041720;SOUTHERN CALIFORNIA UNIVERSITY SOMA;1541 WILSHIRE BOULEVARD;LOS ANGELES;CA;90017;;;
32445;041723;ETERNITY COSMETOLOGY SCHOOL;4698 FOREST HILL BOULEVARD;WEST PALM BEACH;FL;33415;;;
32446;041725;ROLF INSTITUTE OF STRUCTURAL INTEGRATION;5055 CHAPARRAL COURT;BOULDER;CO;80301;;;
32447;041727;SALON PROFESSIONAL ACADEMY (THE);5545 VOGEL ROAD;EVANSVILLE;IN;47715;;;
32448;041728;BODY THERAPY INSTITUTE;300 SOUTHWIND ROAD;SILER CITY;NC;27344;;;
32449;041730;SHEPHERDS THEOLOGICAL SEMINARY;6051 TRYON ROAD;CARY;NC;27518;;;
32450;041732;TAYLOR ANDREWS ACADEMY OF HAIR DESIGN;9052 SOUTH 1510 WEST;WEST JORDAN;UT;84088;;;
32451;041734;SANTA ANA BEAUTY ACADEMY;2231 NORTH TUSTIN AVENUE;SANTA ANA;CA;92705;;;
32452;041735;MORENO VALLEY COLLEGE;16130 LASSELLE STREET;MORENO VALLEY;CA;92551;;;
32453;041737;GRACE COLLEGE OF DIVINITY;5117 CLIFFDALE ROAD;FAYETTEVILLE;NC;28314;;;
32454;041738;SALON PROFESSIONAL ACADEMY (THE);4388 AUSTIN BLUFFS PARKWAY;COLORADO SPRINGS;CO;80918;;;
32455;041739;COSMETOLOGY COLLEGE OF FRANKLIN COUNTY;550 EAST SPRINGFIELD;SAINT CLAIR;MO;63077;;;
32456;041740;SKIN INSTITUTE;173 CONCORD PLAZA;SAINT LOUIS;MO;63128;;;
32457;041741;PAUL MITCHELL THE SCHOOL PHOENIX;3423 WEST BETHANY HOME ROAD;PHOENIX;AZ;85017;;;
32458;041742;ALL BEAUTY COLLEGE;1385 EAST GEMINI STREET;FORT MOHAVE;AZ;86426;;;
32459;041744;ROCHESTER SCHOOL OF HAIR DESIGN;4229 HIGHWAY 52 NORTH;ROCHESTER;MN;55901;;;
32460;041745;AVEDA INSTITUTE OF NEW MEXICO (THE);2614 PENNSYLVANIA STREET NORTH EAST;ALBUQUERQUE;NM;87110;;;
32461;041746;NASHVILLE BARBER AND STYLE ACADEMY;2603 JEFFERSON STREET;NASHVILLE;TN;37208;;;
32462;041748;AMERICAN TRADE SCHOOL;3925 INDUSTRIAL DRIVE;SAINT ANN;MO;63074;;;
32463;041749;SKIN CARE AND SPA INSTITUTE;8707 SKOKIE BOULEVARD;SKOKIE;IL;60077;;;
32464;041750;UNIVERSAL SPA TRAINING ACADEMY;340 BURLINGTON AVENUE;DOWNERS GROVE;IL;60515;;;
32465;041751;PAUL MITCHELL THE SCHOOL HONOLULU;1123 ELEVENTH AVENUE;HONOLULU;HI;96816;;;
32466;041752;PAUL MITCHELL THE SCHOOL EAST BAY;100 CRESCENT DRIVE;PLEASANT HILL;CA;94523;;;
32467;041753;PENROSE ACADEMY;13402 NORTH SCOTTSDALE ROAD;SCOTTSDALE;AZ;85254;;;
32468;041754;ELITE COSMETOLOGY SCHOOL;56300 TWENTYNINE PALMS HIGHWAY;YUCCA VALLEY;CA;92284;;;
32469;041756;PARK AVENUE SCHOOL OF COSMETOLOGY;306 MAIN AVENUE SOUTH;PARK RAPIDS;MN;56470;;;
32470;041758;J RENEE CAREER FACILITATION;7105 VIRGINIA ROAD;CRYSTAL LAKE;IL;60014;;;
32471;041759;LEWISTOWN HOSPITAL SCHOOL OF NURSING;400 HIGHLAND AVENUE;LEWISTOWN;PA;17044;;;
32472;041760;AMERICAN TECHNICAL INSTITUTE;AVE CASTIGLIONI U-27;BAYAMON;PR;00957;;;
32473;041761;NORCO COLLEGE;2001 THIRD STREET;NORCO;CA;92860;;;
32474;041763;BERGIN UNIVERSITY OF CANINE STUDIES;1215 SEBASTOPOL ROAD;SANTA ROSA;CA;95407;;;
32475;041767;AVEDA INSTITUTE BOISE;3419 NORTH COLE ROAD;BOISE;ID;83704;;;
32476;041771;PIMA MEDICAL INSTITUTE-SOUTH DENVER;10200 EAST GIRARD AVENUE;DENVER;CO;80231;;;
32477;041772;REAL BARBERS COLLEGE (THE);528 WEST LINCOLN AVENUE;ANAHEIM;CA;92805;;;
32478;041773;OHIO MEDICAL CAREER COLLEGE;1133 SOUTH EDWIN C MOSES BOULEVARD;DAYTON;OH;45417;;;
32479;041774;CAPILO SCHOOL OF HAIR DESIGN;43 BRIDGE STREET;AUGUSTA;ME;04330;;;
32480;041775;PURE AESTHETICS;5110 EAST FIFTH STREET;TUCSON;AZ;85711;;;
32481;041776;LINDSEY INSTITUTE OF COSMETOLOGY;1059 SHIVE LANE;BOWLING GREEN;KY;42103;;;
32482;041777;TRI-STATE INSTITUTE OF HAIR DESIGN;195 COMMERCIAL DRIVE;LONDON;KY;40744;;;
32483;041778;SALON PROFESSIONAL ACADEMY (THE);1550 SOUTH 1ST AVENUE;IOWA CITY;IA;52240;;;
32484;041779;BUCKNER BARBER SCHOOL;1515 SOUTH BUCKNER BOULEVARD;DALLAS;TX;75217;;;
32485;041780;SIMMONS COLLEGE OF KENTUCKY;1018 SOUTH 7TH STREET;LOUISVILLE;KY;40203;;;
32486;041781;CAROLINA COLLEGE OF HAIR DESIGN;85 TUNNEL ROAD;ASHEVILLE;NC;28802;;;
32487;041782;VOGUE COLLEGE - SAN ANTONIO;1836 FREDERICKSBURG ROAD;SAN ANTONIO;TX;78201;;;
32488;041783;VOGUE BEAUTY ACADEMY;6012 INGRAM ROAD;SAN ANTONIO;TX;78238;;;
32489;041784;VOGUE COLLEGE - MCALLEN;800 FERN AVENUE;MCALLEN;TX;78501;;;
32490;041785;VOGUE COLLEGE OF COSMETOLOGY;720 SAINT MICHAEL'S DRIVE;SANTA FE;NM;87505;;;
